"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor","Mdis","Mdis","Mdis","Mage","Mage","Mage"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
1.0,8.537154535829401,4.337985265739457,0.28334367662510274,0.0,1.5599359632383056,0.029081948059886273,0.041289735439246404,3.261253293993659E-4,3.2913712614508024E-4,2.0523090929719476E-5,4.253200019908388E-4,0.06864810908012113,0.0,0.0,0.0,0.0,0.0,0.0,3.058347191778779E-5,5.985506910256651E-4,0.05737031200983516,0.0,0.0,6.501875747363838E-4,
2.0,8.155335723076739,9.38732355511447,3.340699758968907,0.0,1.4530615754696294,0.657147178891345,0.04036280858451002,3.200702993995139E-4,3.3039043135283877E-4,1.8751875021061153E-5,3.898227611933198E-4,0.0240945923742719,0.0,0.0,0.0,0.0,0.0,0.0,2.9269244629389242E-5,5.889365613824365E-4,0.01841633414324434,0.0,0.0,1.598149902053996E-4,
3.0,8.364122950368317,8.359872823913435,2.0265522637308533,0.0,1.5658449207201757,0.62149553937709,0.04092877661492197,3.240528715257686E-4,3.2944415246484904E-4,1.849481240085124E-5,3.210069430146311E-4,0.041962254622136166,0.0,0.0,0.0,0.0,0.0,0.0,2.8896985897629956E-5,4.8584861542002206E-4,0.03202433245164415,0.0,0.0,3.2011106563264487E-4,
4.0,8.487216967277318,6.510870442838055,1.8716007113240754,0.0,1.4929616895475422,0.4270958772796139,0.04110872939236573,3.263385897641157E-4,3.2918073604985755E-4,1.8369445782062963E-5,3.218870204961075E-4,0.039799300545407174,0.0,0.0,0.0,0.0,0.0,0.0,2.760950542607813E-5,4.713600813726081E-4,0.032468326882468264,0.0,0.0,4.915104931966898E-4,
5.0,8.858225948672992,8.459744576539352,1.7611904044586144,0.0,1.3547493142743294,0.3676160209433816,0.04189996132869506,3.3007048173718694E-4,3.2979524650203804E-4,1.372806200450075E-5,2.4526618289102265E-4,0.02981848545235746,0.0,0.0,0.0,0.0,0.0,0.0,2.1587023641536227E-5,3.7337857567732986E-4,0.02506283332811197,0.0,0.0,4.23672436137865E-4,
6.0,8.083187882751137,9.365267715688256,1.0414756376669825,0.0,1.3875098561559491,0.23720205736714187,0.04022046766674749,3.255947383842299E-4,3.288094029770201E-4,2.2237835690034294E-5,3.84354133035952E-4,0.05901381604660661,0.0,0.0,0.0,0.0,0.0,0.0,3.205404538470709E-5,5.376628129422327E-4,0.05208670358043606,0.0,0.0,7.658751707103458E-4,
7.0,7.301855849814778,9.532945244487031,1.4343547527592309,0.0,1.4247738907870147,0.24049959087978823,0.038490318695248486,3.300220189672523E-4,3.29006985469406E-4,1.322536320614411E-5,2.2335798925893745E-4,0.050956305129122026,0.0,0.0,0.0,0.0,0.0,0.0,2.0204390926569638E-5,3.3047493753367296E-4,0.038792554342684964,0.0,0.0,9.700773826993019E-4,
8.0,5.692334519582478,8.229134356022085,1.4643743983951556,0.0,1.4387438962814372,0.27075432175885755,0.035287850654443974,3.289229324497362E-4,3.2939879136668454E-4,1.0609672948476006E-5,1.602760817831045E-4,0.034702022000738963,0.0,0.0,0.0,0.0,0.0,0.0,1.6205581225653752E-5,2.3881233218294985E-4,0.02688032007347284,0.0,0.0,0.001001524967886587,
9.0,5.612989550950321,6.75739579619862,4.88895223798508,0.0,1.4614082220588873,0.21986461490198592,0.035035064757986116,3.2921579540154454E-4,3.274741362845302E-4,1.2900805626063936E-5,1.8464775746952774E-4,0.042416667047200936,0.0,0.0,0.0,0.0,0.0,0.0,1.9409007261460188E-5,2.7260025912514643E-4,0.033790797013930056,0.0,0.0,0.001242196135352252,
10.0,5.022131815961206,7.005897230775415,3.6931830559146515,0.0,1.54105636777368,0.2816225921262806,0.03386217342444756,3.268840066365276E-4,3.2851525647227775E-4,1.2271285645208943E-5,1.672792694225918E-4,0.04446861135145083,0.0,0.0,0.0,0.0,0.0,0.0,1.8450144938481933E-5,2.4755361564768574E-4,0.033626259292591845,0.0,0.0,0.0026850543154441613,
11.0,5.480963229334001,6.880298216413178,2.4906655855420152,0.0,1.5529228141420366,0.2892366990820091,0.0348495632995845,3.293047164626274E-4,3.307729211442113E-4,1.2973752418089669E-5,1.8074958619308316E-4,0.04328951306349113,0.0,0.0,0.0,0.0,0.0,0.0,1.9325971099594247E-5,2.651558979838156E-4,0.03410044351118284,0.0,0.0,0.006239353408518054,
12.0,5.784619887436877,6.7054076825484445,3.771281762857617,0.0,1.6185495938685202,0.22409398760709448,0.03552454433187563,3.279448921021616E-4,3.273156894214692E-4,8.916345312444916E-6,1.2423236544967006E-4,0.030484877435026935,0.0,0.0,0.0,0.0,0.0,0.0,1.3894964196385105E-5,1.891424060475669E-4,0.02298178393210049,0.0,0.0,0.010083371593177019,
13.0,6.0268413452277985,7.147192624566965,5.046671565405692,0.0,1.487065639716621,0.25788576942703817,0.03592137761197622,3.2844527082141696E-4,3.2510329723617196E-4,8.803139703341037E-6,1.3377197593572484E-4,0.030309816421192005,0.0,0.0,0.0,0.0,0.0,0.0,1.360739319125725E-5,2.0070519789231072E-4,0.023313137265074294,0.0,0.0,0.018280142005311598,
